debate_id,date,file_name,major_heading_text,colnum,time,url
uk.org.publicwhip/debate/2019-02-05d.293.1,2019-02-05,debates2019-02-05d.xml,DELEGATED LEGISLATION,293,20:12:00,""
uk.org.publicwhip/debate/2019-02-11b.631.6,2019-02-11,debates2019-02-11b.xml,UNIVERSITIES: FINANCIAL SUSTAINABILITY,631,15:41:00,""
uk.org.publicwhip/debate/2019-02-12c.707.1,2019-02-12,debates2019-02-12c.xml,"BUSINESS, ENERGY AND INDUSTRIAL STRATEGY",707,"",""
uk.org.publicwhip/debate/2019-02-12c.856.0,2019-02-12,debates2019-02-12c.xml,PETITION - THE FUTURE OF MAINTAINED NURSERY SCHOOLS,856,19:14:00,""
uk.org.publicwhip/debate/2019-02-13c.953.0,2019-02-13,debates2019-02-13c.xml,COMMUNITIES: CHARITIES AND VOLUNTEERS,953,16:07:00,""
uk.org.publicwhip/debate/2019-03-04b.735.1,2019-03-04,debates2019-03-04b.xml,"TAX AVOIDANCE, EVASION AND COMPLIANCE",735,18:42:00,""
uk.org.publicwhip/debate/2019-03-07b.1105.6,2019-03-07,debates2019-03-07b.xml,Attorney General,1105,"",""
uk.org.publicwhip/debate/2012-01-17b.595.6,2012-01-17,debates2012-01-17b.xml,FOREIGN AND COMMONWEALTH OFFICE,595,14:30:00,"http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120117/debtext/120117-0001.htm#120117-0001.htm_dpthd0"
uk.org.publicwhip/debate/2012-03-22b.957.1,2012-03-22,debates2012-03-22b.xml,AMENDMENT OF THE LAW,957,012:15:00,"http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120322/debtext/120322-0002.htm#12032283000009"
uk.org.publicwhip/debate/2012-04-18a.301.1,2012-04-18,debates2012-04-18a.xml,SCOTLAND,301,11:30:00,"http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120418/debtext/120418-0001.htm#120418-0001.htm_dpthd0"
uk.org.publicwhip/debate/2012-05-15c.391.6,2012-05-15,debates2012-05-15c.xml,JUSTICE,391,014:34:00,"http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm120515/debtext/120515-0001.htm#120515-0001.htm_dpthd0"
uk.org.publicwhip/debate/2012-06-11b.1.1,2012-06-11,debates2012-06-11b.xml,DEFENCE,1,14:30:00,"http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm120611/debtext/120611-0001.htm#120611-0001.htm_dpthd0"
uk.org.publicwhip/debate/2012-10-15c.1.4,2012-10-15,debates2012-10-15c.xml,HOME DEPARTMENT,1,14:30:00,"http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm121015/debtext/121015-0001.htm#121015-0001.htm_dpthd0"
uk.org.publicwhip/debate/2013-01-31a.1031.1,2013-01-31,debates2013-01-31a.xml,ENERGY AND CLIMATE CHANGE,1031,09:30:00,"http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm130131/debtext/130131-0001.htm#130131-0001.htm_dpthd0"
uk.org.publicwhip/debate/2013-02-05b.125.0,2013-02-05,debates2013-02-05b.xml,Marriage (Same Sex Couples) Bill,125,012:33:00,"http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm130205/debtext/130205-0001.htm#topichd_0"
uk.org.publicwhip/debate/2013-07-02a.729.6,2013-07-02,debates2013-07-02a.xml,JUSTICE,729,11:30:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm130702/debtext/130702-0001.htm#130702-0001.htm_dpthd0"
uk.org.publicwhip/debate/2013-07-09c.168.8,2013-07-09,debates2013-07-09c.xml,ATTORNEY-GENERAL,168,11:30:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm130709/debtext/130709-0001.htm#130709-0001.htm_dpthd1"
uk.org.publicwhip/debate/2013-09-02b.134.6,2013-09-02,debates2013-09-02b.xml,EUROPEAN UNION DOCUMENTS,134,021:58:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm130902/debtext/130902-0004.htm#hd_o5"
uk.org.publicwhip/debate/2013-10-22b.260.6,2013-10-22,debates2013-10-22b.xml,Business without Debate,260,018:50:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm131022/debtext/131022-0004.htm#topichd_0"
uk.org.publicwhip/debate/2021-03-17b.392.0,2021-03-17,debates2021-03-17b.xml,Leaving the EU: Impact on the UK,392,15:55:00,""
uk.org.publicwhip/debate/2021-04-19d.806.1,2021-04-19,debates2021-04-19d.xml,Delegated Legislation,806,23:00:00,""
uk.org.publicwhip/debate/2021-04-20c.831.3,2021-04-20,debates2021-04-20c.xml,"Foreign, Commonwealth and Development Office",831,"",""
uk.org.publicwhip/debate/2021-04-27c.215.3,2021-04-27,debates2021-04-27c.xml,Treasury,215,"",""
uk.org.publicwhip/debate/2021-05-12b.164.0,2021-05-12,debates2021-05-12b.xml,Debate on the Address,164,13:48:00,""
uk.org.publicwhip/debate/2021-06-28a.90.2,2021-06-28,debates2021-06-28a.xml,Delegated Legislation,90,19:35:00,""
uk.org.publicwhip/debate/2021-07-06c.731.3,2021-07-06,debates2021-07-06c.xml,"Business, Energy and Industrial Strategy",731,"",""
uk.org.publicwhip/debate/2021-07-07b.970.0,2021-07-07,debates2021-07-07b.xml,EU Settlement Scheme,970,16:08:00,""
uk.org.publicwhip/debate/2021-07-13c.306.0,2021-07-13,debates2021-07-13c.xml,English Votes for English Laws,306,19:51:00,""
uk.org.publicwhip/debate/2021-07-14c.361.1,2021-07-14,debates2021-07-14c.xml,Prime Minister,361,"",""
uk.org.publicwhip/debate/2021-09-22c.274.7,2021-09-22,debates2021-09-22c.xml,The Prime Minister was asked—,274,"",""
uk.org.publicwhip/debate/2021-09-23b.435.0,2021-09-23,debates2021-09-23b.xml,Business of the House,435,11:05:00,""
uk.org.publicwhip/debate/2021-10-26c.154.0,2021-10-26,debates2021-10-26c.xml,"Northern Ireland (Ministers, Elections and Petitions of Concern) Bill",154,13:06:00,""
uk.org.publicwhip/debate/2021-11-24c.340.7,2021-11-24,debates2021-11-24c.xml,Prime Minister,340,"",""
uk.org.publicwhip/debate/2021-12-09b.615.0,2021-12-09,debates2021-12-09b.xml,Backbench Business - Financial Services: UK EconomyBackbench Business,615,13:09:00,""
uk.org.publicwhip/debate/2022-01-11b.451.1,2022-01-11,debates2022-01-11b.xml,Household Energy Bills: VAT,451,13:52:00,""
uk.org.publicwhip/debate/2022-01-19b.320.7,2022-01-19,debates2022-01-19b.xml,Prime Minister,320,"",""
uk.org.publicwhip/debate/2022-01-24c.741.1,2022-01-24,debates2022-01-24c.xml,Cost of Living Increases,741,16:31:00,""
uk.org.publicwhip/debate/2022-02-01c.202.0,2022-02-01,debates2022-02-01c.xml,Oil and Gas Producers: Windfall Tax,202,15:40:00,""
uk.org.publicwhip/debate/2022-02-10b.1065.1,2022-02-10,debates2022-02-10b.xml,"Digital, Culture, Media and Sport",1065,"",""
uk.org.publicwhip/debate/2022-02-28a.752.0,2022-02-28,debates2022-02-28a.xml,"Police, Crime, Sentencing  and Courts Bill",752,17:55:00,""
uk.org.publicwhip/debate/2022-03-08c.227.1,2022-03-08,debates2022-03-08c.xml,National Insurance  Contributions Increase,227,14:01:00,""
uk.org.publicwhip/debate/2022-03-09b.305.4,2022-03-09,debates2022-03-09b.xml,Northern Ireland,305,"",""
uk.org.publicwhip/debate/2022-03-10d.447.1,2022-03-10,debates2022-03-10d.xml,"Environment, Food and Rural Affairs",447,"",""
uk.org.publicwhip/debate/2022-03-24c.415.1,2022-03-24,debates2022-03-24c.xml,"Digital, Culture, Media and Sport",415,"",""
uk.org.publicwhip/debate/2022-03-24c.437.0,2022-03-24,debates2022-03-24c.xml,Business of the House,437,"",""
uk.org.publicwhip/debate/2022-04-19a.48.0,2022-04-19,debates2022-04-19a.xml,Easter Recess: Government Update,48,15:47:00,""
uk.org.publicwhip/debate/2022-05-17d.545.0,2022-05-17,debates2022-05-17d.xml,Northern Ireland Protocol,545,11:36:00,""
uk.org.publicwhip/debate/2022-05-18b.702.3,2022-05-18,debates2022-05-18b.xml,Achieving Economic Growth,702,13:23:00,""
uk.org.publicwhip/debate/2022-06-13b.35.0,2022-06-13,debates2022-06-13b.xml,Asylum Seekers: Removal to Rwanda,35,16:05:00,""
uk.org.publicwhip/debate/2022-09-06d.207.1,2022-09-06,debates2022-09-06d.xml,Delegated Legislation,207,17:47:00,""
uk.org.publicwhip/debate/2022-10-19b.679.0,2022-10-19,debates2022-10-19b.xml,Prime Minister,679,"",""
uk.org.publicwhip/debate/2022-11-01a.840.0,2022-11-01,debates2022-11-01a.xml,Menai Suspension Bridge:  Impact of Closure,840,16:49:00,""
uk.org.publicwhip/debate/2022-12-07d.321.1,2022-12-07,debates2022-12-07d.xml,Attorney General,321,"",""
uk.org.publicwhip/debate/2019-03-11c.45.0,2019-03-11,debates2019-03-11c.xml,SHAMIMA BEGUM AND OTHER CASES,45,16:23:00,""
uk.org.publicwhip/debate/2019-03-19a.942.4,2019-03-19,debates2019-03-19a.xml,CLYDESDALE BANK AND SMES,942,12:43:00,""
uk.org.publicwhip/debate/2019-03-21a.1203.1,2019-03-21,debates2019-03-21a.xml,TRANSPORT,1203,"",""
uk.org.publicwhip/debate/2019-03-21a.1272.3,2019-03-21,debates2019-03-21a.xml,BACKBENCH BUSINESS - SERVICES FOR PEOPLE WITH AUTISMBACKBENCH BUSINESS,1272,12:38:00,""
uk.org.publicwhip/debate/2019-03-22a.1370.5,2019-03-22,debates2019-03-22a.xml,EUROPEAN COUNCIL: ARTICLE 50 EXTENSION,1370,11:00:00,""
uk.org.publicwhip/debate/2019-03-25c.60.0,2019-03-25,debates2019-03-25c.xml,European Union (Withdrawal) Act,60,17:31:00,""
uk.org.publicwhip/debate/2019-03-27b.429.0,2019-03-27,debates2019-03-27b.xml,EU EXIT DAY AMENDMENT,429,18:55:00,""
uk.org.publicwhip/debate/2019-03-28b.529.1,2019-03-28,debates2019-03-28b.xml,"ENVIRONMENT, FOOD AND RURAL AFFAIRS",529,"",""
uk.org.publicwhip/debate/2019-04-02b.940.0,2019-04-02,debates2019-04-02b.xml,PRIVILEGES,940,12:57:00,""
uk.org.publicwhip/debate/2019-04-02b.975.0,2019-04-02,debates2019-04-02b.xml,EXITING THE EUROPEAN UNION (CONSUMER PROTECTION),975,14:45:00,""
uk.org.publicwhip/debate/2019-04-25c.880.6,2019-04-25,debates2019-04-25c.xml,UK TELECOMS: HUAWEI,880,"",""
uk.org.publicwhip/debate/2019-04-25c.908.6,2019-04-25,debates2019-04-25c.xml,BUSINESS OF THE HOUSE,908,12:01:00,""
uk.org.publicwhip/debate/2019-04-29c.61.0,2019-04-29,debates2019-04-29c.xml,NORTHERN IRELAND: POLITICAL PROCESS,61,17:12:00,""
uk.org.publicwhip/debate/2019-05-22b.705.1,2019-05-22,debates2019-05-22b.xml,NORTHERN IRELAND,705,"",""
uk.org.publicwhip/debate/2019-05-22b.714.4,2019-05-22,debates2019-05-22b.xml,PRIME MINISTER,714,"",""
uk.org.publicwhip/debate/2019-05-22b.756.5,2019-05-22,debates2019-05-22b.xml,BRITISH STEEL,756,13:08:00,""
uk.org.publicwhip/debate/2019-05-23a.791.1,2019-05-23,debates2019-05-23a.xml,"DIGITAL, CULTURE, MEDIA AND SPORT",791,"",""
uk.org.publicwhip/debate/2019-06-13b.837.0,2019-06-13,debates2019-06-13b.xml,BUSINESS OF THE HOUSE,837,11:14:00,""
uk.org.publicwhip/debate/2019-07-15b.565.1,2019-07-15,debates2019-07-15b.xml,HOME DEPARTMENT,565,"",""
uk.org.publicwhip/debate/2019-09-05b.381.12,2019-09-05,debates2019-09-05b.xml,GIRLS’ EDUCATION,381,11:49:00,""
uk.org.publicwhip/debate/2019-09-26c.885.7,2019-09-26,debates2019-09-26c.xml,PRIME MINISTER'S ROLE IN CREATING A SAFE ENVIRONMENT,885,11:24:00,""
uk.org.publicwhip/debate/2019-10-08c.1687.2,2019-10-08,debates2019-10-08c.xml,DELEGATED LEGISLATION,1687,15:28:00,""
uk.org.publicwhip/debate/2019-10-29b.233.0,2019-10-29,debates2019-10-29b.xml,Early Parliamentary General Election Bill,233,13:59:00,""
uk.org.publicwhip/debate/2019-12-19c.129.0,2019-12-19,debates2019-12-19c.xml,Business of the House,129,20:41:00,""
uk.org.publicwhip/debate/2020-01-30b.941.0,2020-01-30,debates2020-01-30b.xml,Business of the House,941,10:32:00,""
uk.org.publicwhip/debate/2020-02-03d.68.0,2020-02-03,debates2020-02-03d.xml,Points of Order,68,17:19:00,""
uk.org.publicwhip/debate/2020-02-04e.153.4,2020-02-04,debates2020-02-04e.xml,Foreign and Commonwealth Office,153,"",""
uk.org.publicwhip/debate/2020-03-13a.549.2,2020-03-13,debates2020-03-13a.xml,Education (Guidance about Costs of School Uniforms) Bill,549,"",""
uk.org.publicwhip/debate/2020-03-18a.993.1,2020-03-18,debates2020-03-18a.xml,Prime Minister,993,"",""
uk.org.publicwhip/debate/2020-06-02d.681.0,2020-06-02,debates2020-06-02d.xml,Speaker’s Statement,681,"",""
uk.org.publicwhip/debate/2020-06-11b.381.3,2020-06-11,debates2020-06-11b.xml,Cabinet Office,381,"",""
uk.org.publicwhip/debate/2020-07-21e.1979.3,2020-07-21,debates2020-07-21e.xml,"Business, Energy and Industrial Strategy",1979,"",""
uk.org.publicwhip/debate/2020-09-01b.131.3,2020-09-01,debates2020-09-01b.xml,DELEGATED LEGISLATION,131,21:43:00,""
uk.org.publicwhip/debate/2020-09-10a.751.3,2020-09-10,debates2020-09-10a.xml,"Environment, Food and Rural Affairs",751,"",""
uk.org.publicwhip/debate/2020-09-14b.145.0,2020-09-14,debates2020-09-14b.xml,UK Steel Industry,145,21:48:00,""
uk.org.publicwhip/debate/2020-10-01c.479.3,2020-10-01,debates2020-10-01c.xml,Cabinet Office,479,"",""
uk.org.publicwhip/debate/2020-10-12d.64.0,2020-10-12,debates2020-10-12d.xml,Agriculture Bill,64,17:55:00,""
uk.org.publicwhip/debate/2020-10-21e.1052.4,2020-10-21,debates2020-10-21e.xml,The Prime Minister was asked—,1052,"",""
uk.org.publicwhip/debate/2020-11-04e.436.5,2020-11-04,debates2020-11-04e.xml,Delegated Legislation,436,19:04:00,""
uk.org.publicwhip/debate/2020-11-18b.314.0,2020-11-18,debates2020-11-18b.xml,Prime Minister,314,"",""
uk.org.publicwhip/debate/2020-11-19c.472.0,2020-11-19,debates2020-11-19c.xml,Business of the House,472,11:04:00,""
uk.org.publicwhip/debate/2020-11-24c.719.0,2020-11-24,debates2020-11-24c.xml,Private International Law (Implementation of Agreements) Bill [Lords],719,14:14:00,""
uk.org.publicwhip/debate/2021-01-20b.1062.0,2021-01-20,debates2021-01-20b.xml,Electoral Commission,1062,18:22:00,""
uk.org.publicwhip/debate/2021-02-03b.974.0,2021-02-03,debates2021-02-03b.xml,Business of the House (Today),974,13:38:00,""
uk.org.publicwhip/debate/2021-02-09c.135.3,2021-02-09,debates2021-02-09c.xml,"Business, Energy and Industrial Strategy",135,"",""
uk.org.publicwhip/debate/2013-12-04b.906.4,2013-12-04,debates2013-12-04b.xml,PRIME MINISTER,906,11:30:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm131204/debtext/131204-0001.htm#131204-0001.htm_dpthd1"
uk.org.publicwhip/debate/2014-02-06b.423.0,2014-02-06,debates2014-02-06b.xml,Business of the House,423,09:30:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm140206/debtext/140206-0001.htm#140206-0001.htm_spnew131"
uk.org.publicwhip/debate/2014-03-31a.605.3,2014-03-31,debates2014-03-31a.xml,BILL PRESENTED,605,015:35:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm140331/debtext/140331-0001.htm#140331-0001.htm_spnew152"
uk.org.publicwhip/debate/2014-04-03a.1001.0,2014-04-03,debates2014-04-03a.xml,Business of the House,1001,09:30:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm140403/debtext/140403-0001.htm#140403-0001.htm_spnew109"
debates2014-06-09a.xml_default,2014-06-09,debates2014-06-09a.xml,,,,
uk.org.publicwhip/debate/2014-06-24b.222.0,2014-06-24,debates2014-06-24b.xml,Wales Bill,222,014:17:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm140624/debtext/140624-0002.htm#140624-0002.htm_spnew54"
uk.org.publicwhip/debate/2014-07-16b.881.0,2014-07-16,debates2014-07-16b.xml,Point of Order,881,012:43:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm140716/debtext/140716-0001.htm#140716-0001.htm_spnew139"
uk.org.publicwhip/debate/2014-07-17a.1023.0,2014-07-17,debates2014-07-17a.xml,Business of the House,1023,010:32:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm140717/debtext/140717-0001.htm#140717-0001.htm_spnew160"
uk.org.publicwhip/debate/2014-10-13b.1.1,2014-10-13,debates2014-10-13b.xml,HOME DEPARTMENT,1,14:30:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm141013/debtext/141013-0001.htm#skipToContent"
debates2014-10-17a.xml_default,2014-10-17,debates2014-10-17a.xml,,,,
uk.org.publicwhip/debate/2014-10-30a.410.0,2014-10-30,debates2014-10-30a.xml,Business of the House,410,010:32:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm141030/debtext/141030-0001.htm#141030-0001.htm_spnew162"
uk.org.publicwhip/debate/2014-11-19a.333.0,2014-11-19,debates2014-11-19a.xml,Opposition Day,333,015:45:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm141119/debtext/141119-0002.htm#141119-0002.htm_para132"
uk.org.publicwhip/debate/2015-05-28b.202.0,2015-05-28,debates2015-05-28b.xml,Debate on the Address,202,011:01:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150528/debtext/150528-0001.htm#150528-0001.htm_spnew110"
uk.org.publicwhip/debate/2015-06-04c.767.0,2015-06-04,debates2015-06-04c.xml,Business of the House,767,011:14:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150604/debtext/150604-0001.htm#150604-0001.htm_spnew194"
uk.org.publicwhip/debate/2015-06-09c.1047.0,2015-06-09,debates2015-06-09c.xml,European Union Referendum Bill,1047,012:35:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150609/debtext/150609-0001.htm#150609-0001.htm_spnew127"
uk.org.publicwhip/debate/2015-07-14b.709.1,2015-07-14,debates2015-07-14b.xml,FOREIGN AND COMMONWEALTH OFFICE,709,11:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150714/debtext/150714-0001.htm#skipToContent"
uk.org.publicwhip/debate/2015-07-15a.935.0,2015-07-15,debates2015-07-15a.xml,SUPPLY AND APPROPRIATION (MAIN ESTIMATES) BILL,935,014:46:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150715/debtext/150715-0002.htm#150715-0002.htm_para65"
uk.org.publicwhip/debate/2015-09-15b.885.1,2015-09-15,debates2015-09-15b.xml,"BUSINESS, INNOVATION AND SKILLS",885,11:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150915/debtext/150915-0001.htm#skipToContent"
uk.org.publicwhip/debate/2015-11-16a.408.0,2015-11-16,debates2015-11-16a.xml,Backbench Business,408,017:13:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm151116/debtext/151116-0002.htm#151116-0002.htm_spnew57"
uk.org.publicwhip/debate/2016-01-22b.1671.0,2016-01-22,debates2016-01-22b.xml,NHS (Charitable Trusts Etc) Bill,1671,09:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160122/debtext/160122-0001.htm#ordayhd_0"
uk.org.publicwhip/debate/2016-01-25c.50.0,2016-01-25,debates2016-01-25c.xml,Childcare Bill [Lords] Bill,50,016:23:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160125/debtext/160125-0002.htm#ordayhd_3"
uk.org.publicwhip/debate/2016-01-29b.564.0,2016-01-29,debates2016-01-29b.xml,Access to Medical Treatments (Innovation) Bill,564,011:14:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160129/debtext/160129-0001.htm#ordayhd_8"
uk.org.publicwhip/debate/2016-02-24a.288.6,2016-02-24,debates2016-02-24a.xml,PRIME MINISTER,288,11:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160224/debtext/160224-0001.htm#160224-0001.htm_dpthd1"
uk.org.publicwhip/debate/2016-02-25a.487.0,2016-02-25,debates2016-02-25a.xml,Points of Order,487,011:05:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160225/debtext/160225-0002.htm#ordayhd_2"
uk.org.publicwhip/debate/2016-02-26a.593.0,2016-02-26,debates2016-02-26a.xml,EU Membership (Audit of Costs and Benefits) Bill,593,010:15:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160226/debtext/160226-0001.htm#ordayhd_4"
uk.org.publicwhip/debate/2016-03-03c.1105.0,2016-03-03,debates2016-03-03c.xml,Business of the House,1105,09:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160303/debtext/160303-0001.htm#ordayhd_0"
uk.org.publicwhip/debate/2016-03-04b.1233.0,2016-03-04,debates2016-03-04b.xml,Illegal Immigrants (Criminal Sanctions) Bill,1233,010:09:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160304/debtext/160304-0001.htm#ordayhd_8"
uk.org.publicwhip/debate/2016-03-08b.247.2,2016-03-08,debates2016-03-08b.xml,HINKLEY POINT C REACTOR,247,19:03:00,""
uk.org.publicwhip/debate/2016-03-14b.653.0,2016-03-14,debates2016-03-14b.xml,EU Referendum (Privy Council),653,14:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160314/debtext/160314-0001.htm#ordayhd_0"
uk.org.publicwhip/debate/2016-03-16b.987.0,2016-03-16,debates2016-03-16b.xml,Budget Resolutions and Economic Situation,987,014:31:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160316/debtext/160316-0002.htm#ordayhd_5"
uk.org.publicwhip/debate/2016-04-13c.333.1,2016-04-13,debates2016-04-13c.xml,WALES,333,"",""
uk.org.publicwhip/debate/2016-05-19a.164.2,2016-05-19,debates2016-05-19a.xml,DEBATE ON THE ADDRESS,164,11:34:00,""
uk.org.publicwhip/debate/2016-05-26b.682.3,2016-05-26,debates2016-05-26b.xml,BRAIN FAMILY: DEPORTATION,682,"",""
uk.org.publicwhip/debate/2016-06-07a.1015.1,2016-06-07,debates2016-06-07a.xml,TREASURY,1015,"",""
uk.org.publicwhip/debate/2016-06-28b.129.1,2016-06-28,debates2016-06-28b.xml,"BUSINESS, INNOVATION AND SKILLS",129,"",""
uk.org.publicwhip/debate/2016-06-29d.303.0,2016-06-29,debates2016-06-29d.xml,EU COUNCIL,303,"",""
uk.org.publicwhip/debate/2016-07-04a.583.1,2016-07-04,debates2016-07-04a.xml,EDUCATION,583,"",""
uk.org.publicwhip/debate/2016-07-04a.681.0,2016-07-04,debates2016-07-04a.xml,DEPARTMENT OF ENERGY AND CLIMATE CHANGE,681,19:55:00,""
uk.org.publicwhip/debate/2016-07-13b.396.11,2016-07-13,debates2016-07-13b.xml,TAY CITIES DEAL,396,18:54:00,""
uk.org.publicwhip/debate/2016-07-21c.947.8,2016-07-21,debates2016-07-21c.xml,ATTORNEY GENERAL,947,"",""
uk.org.publicwhip/debate/2016-07-21c.999.5,2016-07-21,debates2016-07-21c.xml,BACKBENCH BUSINESS,999,12:20:00,""
uk.org.publicwhip/debate/2016-09-06a.185.1,2016-09-06,debates2016-09-06a.xml,JUSTICE,185,"",""
uk.org.publicwhip/debate/2016-10-10c.1.1,2016-10-10,debates2016-10-10c.xml,EDUCATION,1,"",""
uk.org.publicwhip/debate/2016-10-17a.605.4,2016-10-17,debates2016-10-17a.xml,SAVINGS (GOVERNMENT CONTRIBUTIONS) BILL,605,16:52:00,""
uk.org.publicwhip/debate/2016-11-03a.1017.4,2016-11-03,debates2016-11-03a.xml,"CULTURE, MEDIA AND SPORT",1017,"",""
uk.org.publicwhip/debate/2016-11-03a.1093.1,2016-11-03,debates2016-11-03a.xml,LEAVING THE EU: FINANCIAL SERVICES,1093,13:26:00,""
uk.org.publicwhip/debate/2016-11-21b.583.3,2016-11-21,debates2016-11-21b.xml,WORK AND PENSIONS,583,"",""
uk.org.publicwhip/debate/2016-11-23c.879.1,2016-11-23,debates2016-11-23c.xml,SCOTLAND,879,"",""
